time(s),preprocessor,alamAPI_API,alamAPI_DB
984,358.9,45.71,173.5
985,358.9,45.71,173.5
986,358.9,45.71,173.5
987,358.9,45.71,173.5
988,358.9,45.71,173.5
989,358.9,45.71,173.5
990,358.9,45.71,173.5
991,358.9,45.71,173.5
992,358.9,45.71,173.5
993,358.9,45.71,173.5
994,358.9,45.71,173.6
995,358.9,45.71,173.5
996,358.9,45.71,173.5
997,358.9,45.71,173.5
998,358.9,45.71,173.5
999,358.9,45.71,173.5
1000,358.9,45.71,173.5
1001,358.9,45.71,173.5
1002,358.9,45.71,173.5
1003,358.9,45.71,173.5
1004,358.9,45.71,173.5
1005,358.9,45.71,173.5
1006,358.9,45.71,173.5
1007,358.9,45.71,173.5
1008,358.9,45.71,173.5
1009,358.9,45.71,173.5
1010,358.9,45.71,173.5
1011,358.9,45.71,173.5
1012,358.9,45.71,173.5
1013,358.9,45.71,173.5
1014,358.9,45.71,173.5
1015,358.9,45.71,173.5
1016,358.9,45.71,173.5
1017,358.9,45.71,173.5
1018,358.9,45.71,173.5
1019,358.9,45.71,173.5
1020,358.9,45.71,173.6
1021,358.9,45.71,173.6
1022,358.9,45.71,173.5
1023,358.9,45.71,173.5
1024,358.9,45.71,173.5
1025,358.9,45.71,173.5
1026,358.9,45.71,173.5
1027,358.9,45.71,173.5
1028,358.9,45.71,173.5
1029,358.9,45.73,173.5
1030,358.9,45.73,173.5
1031,358.9,45.73,173.5
1032,358.9,45.73,173.5
1033,358.9,45.73,173.5
1034,358.9,45.73,173.5
1035,358.9,45.73,173.5
1036,358.9,45.73,173.5
1037,358.9,45.73,173.5
1038,358.9,45.73,173.5
1039,358.9,45.73,173.5
1040,358.9,45.73,173.5
1041,358.9,45.73,173.5
1042,358.9,45.73,173.5
1043,358.9,45.73,173.5
1044,358.9,45.73,173.5
1045,358.9,45.73,173.5
1046,358.9,45.73,173.5
1047,358.9,45.73,173.5
1048,358.9,45.73,173.5
1049,358.9,45.73,173.5
1050,358.9,45.73,173.5
1051,358.9,45.73,173.5
1052,358.9,45.73,173.5
1053,358.9,45.73,173.5
1054,358.9,45.73,173.5
1055,358.9,45.73,173.5
1056,358.9,45.73,173.5
1057,358.9,45.73,173.5
1058,358.9,45.73,173.5
1059,358.9,45.73,173.5
1060,358.9,45.73,173.5
1061,358.9,45.73,173.5
1062,358.9,45.73,173.5
1063,358.9,45.73,173.5
1064,358.9,45.73,173.5
1065,358.9,45.73,173.5
1066,358.9,45.73,173.5
1067,358.9,45.73,173.5
1068,358.9,45.73,173.5
1069,358.9,45.73,173.5
1070,358.9,45.73,173.5
1071,358.9,45.73,173.5
1072,358.9,45.73,173.5
1073,358.9,45.73,173.5
1074,358.9,45.73,173.5
1075,358.9,45.73,173.5
1076,358.9,45.73,173.5
1077,358.9,45.73,173.5
1078,358.9,45.73,173.5
1079,358.9,45.73,173.6
1080,358.9,45.73,173.5
1081,358.9,45.73,173.6
1082,358.9,45.73,173.5
1083,358.9,45.73,173.5
1084,358.9,45.73,173.5
1085,358.9,45.73,173.5
1086,358.9,45.73,173.5
1087,358.9,45.73,173.5
1088,358.9,45.73,173.5
1089,358.9,45.73,173.5
1090,358.9,45.73,173.5
1091,358.9,45.73,173.5
1092,358.9,45.73,173.5
1093,358.9,45.73,173.5
1094,358.9,45.73,173.5
1095,358.9,45.73,173.5
1096,358.9,45.73,173.5
1097,358.9,45.73,173.5
1098,358.9,45.73,173.5
1099,358.9,45.73,173.6
1100,358.9,45.73,173.5
1101,358.9,45.73,173.5
1102,358.9,45.73,173.5
1103,358.9,45.73,173.5
1104,358.9,45.73,173.5
1105,358.9,45.73,173.5
1106,358.9,45.73,173.5
1107,358.9,45.73,173.6
1108,358.9,45.73,173.6
1109,358.9,45.73,173.5
1110,358.9,45.73,173.5
1111,358.9,45.73,175.5
1112,358.9,45.73,175.5
1113,358.9,45.73,175.5
1114,358.9,45.73,175.5
1115,358.9,45.73,175.5
1116,358.9,45.73,175.5
1117,358.9,45.73,175.5
1118,358.9,45.73,175.5
1119,358.9,45.73,175.5
1120,358.9,45.73,175.5
1121,358.9,45.73,175.5
1122,358.9,45.73,175.5
1123,358.9,45.73,175.5
1124,358.9,45.73,175.5
1125,358.9,45.73,175.5
1126,358.9,45.73,175.5
1127,358.9,45.73,175.5
1128,358.9,45.73,175.5
1129,358.9,45.73,175.5
1130,358.9,45.73,175.5
1131,358.9,45.73,175.5
1132,358.9,45.73,175.5
1133,358.9,45.73,175.5
1134,358.9,45.73,175.5
1135,358.9,45.73,175.5
1136,358.9,45.73,175.5
1137,358.9,45.73,175.5
1138,358.9,45.73,175.5
1139,358.9,45.73,175.5
1140,358.9,45.73,175.5
1141,358.9,45.73,175.5
1142,358.9,45.73,175.5
1143,358.9,45.73,175.5
1144,358.9,45.73,175.5
1145,358.9,45.73,175.5
1146,358.9,45.73,175.5
1147,358.9,45.73,175.5
1148,358.9,45.73,175.5
1149,358.9,45.73,175.5
1150,358.9,45.73,175.5
1151,358.9,45.73,175.5
1152,358.9,45.73,175.5
1153,358.9,45.73,175.5
1154,358.9,45.73,175.5
1155,358.9,45.73,175.5
1156,358.9,45.73,175.5
1157,358.9,45.73,175.5
1158,358.9,45.73,175.5
1159,358.9,45.73,175.5
1160,358.9,45.73,175.5
1161,358.9,45.73,175.5
1162,358.9,45.73,175.5
1163,358.9,45.73,175.5
1164,358.9,45.73,175.5
1165,358.9,45.73,175.6
1166,358.9,45.73,175.5
1167,358.9,45.73,175.5
1168,358.9,45.73,175.5
1169,358.9,45.73,175.6
1170,358.9,45.73,175.5
1171,358.9,45.73,175.5
1172,358.9,45.73,175.5
1173,358.9,45.73,175.5
1174,358.9,45.73,175.5
1175,358.9,45.73,175.5
1176,358.9,45.73,175.5
1177,358.9,45.73,175.5
1178,358.9,45.73,175.5
1179,358.9,45.73,175.5
1180,358.9,45.73,175.5
1181,358.9,45.73,175.5
1182,358.9,45.73,175.5
1183,358.9,45.73,175.5
1184,358.9,45.73,175.5
1185,358.9,45.73,175.5
1186,358.9,45.73,175.5
1187,358.9,45.73,175.5
1188,358.9,45.73,175.5
1189,358.9,45.73,175.5
1190,358.9,45.73,175.5
1191,358.9,45.73,175.5
1192,358.9,45.73,175.5
1193,358.9,45.73,175.5
1194,358.9,45.73,175.5
1195,358.9,45.73,175.5
1196,358.9,45.73,175.5
1197,358.9,45.73,175.5
1198,358.9,45.73,175.5
1199,358.9,45.73,175.5
1200,358.9,45.73,175.5
1201,358.9,45.73,175.5
1202,358.9,45.73,175.5
1203,358.9,45.73,175.5
1204,358.9,45.73,175.5
1205,358.9,45.73,175.5
1206,358.9,45.73,175.5
1207,358.9,45.73,175.5
1208,358.9,45.73,175.5
1209,358.9,45.73,175.5
1210,358.9,45.73,175.5
1211,358.9,45.73,175.5
1212,358.9,45.73,175.6
1213,358.9,45.73,175.5
1214,358.9,45.73,175.5
1215,358.9,45.73,175.5
1216,358.9,45.73,175.5
1217,358.9,45.73,175.5
1218,358.9,45.73,175.6
1219,358.9,45.73,175.5
1220,358.9,45.73,175.5
1221,358.9,45.73,175.5
1222,358.9,45.73,175.6
1223,358.9,45.73,175.5
1224,358.9,45.73,175.5
1225,358.9,45.73,175.5
1226,358.9,45.73,175.5
1227,358.9,45.73,175.5
1228,358.9,45.73,175.6
1229,358.9,45.73,175.5
1230,358.9,45.73,175.5
1231,358.9,45.73,175.5
1232,358.9,45.73,175.5
1233,358.9,45.73,175.5
1234,358.9,45.73,175.6
1235,358.9,45.73,175.5
1236,358.9,45.73,175.5
1237,358.9,45.73,175.5
1238,358.9,45.73,175.5
1239,358.9,45.73,175.5
1240,358.9,45.73,175.5
1241,358.9,45.73,175.5
1242,358.9,45.73,175.5
1243,358.9,45.73,175.5
1244,358.9,45.73,175.5
1245,358.9,45.73,175.5
1246,358.9,45.73,175.5
1247,358.9,45.73,175.5
1248,358.9,45.73,175.5
1249,358.9,45.73,175.5
1250,358.9,45.73,175.5
1251,358.9,45.73,175.5
1252,358.9,45.73,175.5
1253,358.9,45.73,175.5
1254,358.9,45.73,175.5
1255,358.9,45.73,175.5
1256,358.9,45.73,175.5
1257,358.9,45.73,175.5
1258,358.9,45.73,175.5
1259,358.9,45.73,175.5
1260,358.9,45.73,175.5
1261,358.9,45.73,175.6
1262,358.9,45.73,175.5
1263,358.9,45.73,175.5
1264,358.9,45.73,175.5
1265,358.9,45.73,175.5
1266,358.9,45.73,175.5
1267,358.9,45.73,175.5
1268,358.9,45.73,175.5
1269,358.9,45.73,175.5
1270,358.9,45.73,175.6
1271,358.9,45.73,175.5
1272,358.9,45.73,175.5
1273,358.9,45.73,175.5
1274,358.9,45.73,175.5
1275,358.9,45.73,175.5
1276,358.9,45.73,175.5
1277,358.9,45.73,175.5
1278,358.9,45.73,175.5
1279,358.9,45.73,175.5
1280,358.9,45.73,175.5
1281,358.9,45.73,175.5
1282,358.9,45.73,175.5
1283,358.9,45.73,175.5
1284,358.9,45.73,175.5
1285,358.9,45.73,175.5
1286,358.9,45.73,175.5
1287,358.9,45.73,175.5
1288,358.9,45.73,175.5
1289,358.9,45.73,175.5
1290,358.9,45.73,175.5
1291,358.9,45.73,175.5
1292,358.9,45.73,175.6
1293,358.9,45.73,175.5
1294,358.9,45.73,175.5
1295,358.9,45.73,175.5
1296,358.9,45.73,175.5
1297,358.9,45.73,175.5
1298,358.9,45.73,175.5
1299,358.9,45.73,175.5
1300,358.9,45.73,175.5
1301,358.9,45.73,175.5
1302,358.9,45.73,175.5
1303,358.9,45.73,175.6
1304,358.9,45.73,175.5
1305,358.9,45.73,175.5
1306,358.9,45.73,175.5
1307,358.9,45.73,175.5
1308,358.9,45.73,175.5
1309,358.9,45.73,175.5
1310,358.9,45.73,175.5
1311,358.9,45.73,175.5
1312,358.9,45.73,175.5
1313,358.9,45.73,175.5
1314,358.9,45.73,175.5
1315,358.9,45.73,175.5
1316,358.9,45.73,175.5
1317,358.9,45.73,175.5
1318,358.9,45.73,175.5
1319,358.9,45.73,175.5
1320,358.9,45.73,175.5
1321,358.9,45.73,175.5
1322,358.9,45.73,175.5
1323,358.9,45.73,175.5
1324,358.9,45.73,175.5
1325,358.9,45.73,175.6
1326,358.9,45.73,175.5
1327,358.9,45.73,175.5
1328,358.9,45.73,175.5
1329,358.9,45.73,175.5
1330,358.9,45.73,175.5
1331,358.9,45.73,175.5
1332,358.9,45.73,175.5
1333,358.9,45.73,175.5
1334,358.9,45.73,175.5
1335,358.9,45.73,175.5
1336,358.9,45.73,175.5
1337,358.9,45.73,175.5
1338,358.9,45.73,175.5
1339,358.9,45.73,175.5
1340,358.9,45.73,175.6
1341,358.9,45.73,175.5
1342,358.9,45.73,175.5
1343,358.9,45.73,175.5
1344,358.9,45.73,175.5
1345,358.9,45.73,175.5
1346,358.9,45.73,175.5
1347,358.9,45.73,175.5
1348,358.9,45.73,177.5
1349,358.9,45.73,177.5
1350,358.9,45.73,177.5
1351,358.9,45.73,177.5
1352,358.9,45.73,177.5
1353,358.9,45.73,177.5
1354,358.9,45.73,177.5
1355,358.9,45.73,177.5
1356,358.9,45.73,177.5
1357,358.9,45.73,177.5
1358,358.9,45.73,177.5
1359,358.9,45.73,177.6
1360,358.9,45.73,177.5
1361,358.9,45.73,177.5
1362,358.9,45.73,177.5
1363,358.9,45.73,177.5
1364,358.9,45.73,177.5
1365,358.9,45.73,177.5
1366,358.9,45.73,177.5
1367,358.9,45.73,177.5
1368,358.9,45.73,177.5
1369,358.9,45.73,177.5
1370,358.9,45.73,177.5
1371,358.9,45.73,177.5
1372,358.9,45.73,177.5
1373,358.9,45.73,177.5
1374,358.9,45.73,177.5
1375,358.9,45.73,177.7
1376,358.9,45.73,177.5
1377,358.9,45.73,177.5
1378,358.9,45.73,177.5
1379,358.9,45.73,177.5
1380,358.9,45.73,177.5
1381,358.9,45.73,177.5
1382,358.9,45.73,177.5
1383,358.9,45.73,177.5
1384,358.9,45.73,177.5
1385,358.9,45.73,177.5
1386,358.9,45.73,177.5
1387,358.9,45.73,177.5
1388,358.9,45.73,177.5
1389,358.9,45.73,177.5
1390,358.9,45.73,177.5
1391,358.9,45.73,177.5
1392,358.9,45.73,177.5
1393,358.9,45.73,177.5
1394,358.9,45.73,177.5
1395,358.9,45.73,177.5
1396,358.9,45.73,177.5
1397,358.9,45.73,177.5
1398,358.9,45.73,177.5
1399,358.9,45.73,177.5
1400,358.9,45.73,177.5
1401,358.9,45.73,177.5
1402,358.9,45.73,177.5
1403,358.9,45.73,177.6
1404,358.9,45.73,177.5
1405,358.9,45.73,177.5
1406,358.9,45.73,177.5
1407,358.9,45.73,177.5
1408,358.9,45.73,177.5
1409,358.9,45.73,177.5
1410,358.9,45.73,177.7
1411,358.9,45.73,177.5
1412,358.9,45.73,177.5
1413,358.9,45.73,177.5
1414,358.9,45.73,177.5
1415,358.9,45.73,177.5
1416,358.9,45.73,177.5
1417,358.9,45.73,177.5
1418,358.9,45.73,177.5
1419,358.9,45.73,177.5
1420,358.9,45.73,177.5
1421,358.9,45.73,177.7
1422,358.9,45.73,177.5
1423,358.9,45.73,177.5
1424,358.9,45.73,177.5
1425,358.9,45.73,177.5
1426,358.9,45.73,177.5
1427,358.9,45.73,177.5
1428,358.9,45.73,177.7
1429,358.9,45.73,177.5
1430,358.9,45.73,177.5
1431,358.9,45.73,177.5
1432,358.9,45.73,177.5
1433,358.9,45.73,177.5
1434,358.9,45.73,177.5
1435,358.9,45.73,177.5
1436,358.9,45.73,177.5
1437,358.9,45.73,177.5
1438,358.9,45.73,177.5
1439,358.9,45.73,177.5
1440,358.9,45.73,177.5
1441,358.9,45.73,177.5
1442,358.9,45.73,177.6
1443,358.9,45.73,177.5
1444,358.9,45.73,177.5
1445,358.9,45.73,177.6
1446,358.9,45.73,177.5
1447,358.9,45.73,177.5
1448,358.9,45.73,177.5
1449,358.9,45.73,177.5
1450,358.9,45.73,177.5
1451,358.9,45.73,177.5
1452,358.9,45.73,177.5
1453,358.9,45.73,177.5
1454,358.9,45.73,177.5
1455,358.9,45.73,177.5
1456,358.9,45.73,177.7
1457,358.9,45.73,177.5
1458,358.9,45.73,177.5
1459,358.9,45.73,177.5
1460,358.9,45.73,177.7
1461,358.9,45.73,177.5
1462,358.9,45.73,177.5
1463,358.9,45.73,177.5
1464,358.9,45.73,177.5
1465,358.9,45.73,177.5
1466,358.9,45.73,177.5
1467,358.9,45.73,177.5
1468,358.9,45.73,177.5
1469,358.9,45.73,177.5
1470,358.9,45.73,177.5
1471,358.9,45.73,177.5
1472,358.9,45.73,177.5
1473,358.9,45.73,177.5
1474,358.9,45.73,177.5
1475,358.9,45.73,177.5
1476,358.9,45.73,177.5
1477,358.9,45.73,177.5
1478,358.9,45.73,177.5
1479,358.9,45.73,177.5
1480,358.9,45.73,177.5
1481,358.9,45.73,177.5
1482,358.9,45.73,177.5
1483,358.9,45.73,177.5
1484,358.9,45.73,177.5
1485,358.9,45.73,177.5
1486,358.9,45.73,177.5
1487,358.9,45.73,177.5
1488,358.9,45.73,177.5
1489,358.9,45.73,177.5
1490,358.9,45.73,177.8
1491,358.9,45.73,177.5
1492,358.9,45.73,177.5
1493,358.9,45.73,177.5
1494,358.9,45.73,177.5
1495,358.9,45.73,177.5
1496,358.9,45.73,177.5
1497,358.9,45.73,177.5
1498,358.9,45.73,177.5
1499,358.9,45.73,177.7
1500,358.9,45.73,177.5
1501,358.9,45.73,177.5
1502,358.9,45.73,177.5
1503,358.9,45.73,177.5
1504,358.9,45.73,177.7
1505,358.9,45.73,177.5
1506,358.9,45.73,177.5
1507,358.9,45.73,177.5
1508,358.9,45.73,177.5
1509,358.9,45.73,177.5
1510,358.9,45.73,177.5
1511,358.9,45.73,177.5
1512,358.9,45.73,177.5
1513,358.9,45.73,177.5
1514,358.9,45.73,177.5
1515,358.9,45.73,177.5
1516,358.9,45.73,177.5
1517,358.9,45.73,177.5
1518,358.9,45.73,177.5
1519,358.9,45.73,177.5
1520,358.9,45.73,177.5
1521,358.9,45.73,177.5
1522,358.9,45.73,177.5
1523,358.9,45.73,177.5
1524,358.9,45.73,177.5
1525,358.9,45.73,177.5
1526,358.9,45.73,177.5
1527,358.9,45.73,177.5
1528,358.9,45.73,177.5
1529,358.9,45.73,177.5
1530,358.9,45.73,177.5
1531,358.9,45.73,177.5
1532,358.9,45.73,177.5
1533,358.9,45.73,177.5
1534,358.9,45.73,177.5
1535,358.9,45.73,177.5
1536,358.9,45.73,177.5
1537,358.9,45.73,177.5
1538,358.9,45.73,177.5
1539,358.9,45.73,177.6
1540,358.9,45.73,177.5
1541,358.9,45.73,177.5
1542,358.9,45.73,177.5
1543,358.9,45.73,177.5
1544,358.9,45.73,177.5
1545,358.9,45.73,177.5
1546,358.9,45.73,177.5
1547,358.9,45.73,177.5
1548,358.9,45.73,177.5
1549,358.9,45.73,177.5
1550,358.9,45.73,177.5
1551,358.9,45.73,177.5
1552,358.9,45.73,177.5
1553,0.3505859375,45.73,177.5
1554,0.3505859375,45.73,177.5
1555,0.3505859375,45.73,177.5
1556,0.3505859375,45.73,177.5
1557,0.3505859375,45.73,177.5
1558,0.3505859375,45.73,177.5
1559,0.3505859375,45.73,177.5
1560,0.3505859375,45.73,177.6
1561,0.3505859375,45.73,177.5
1562,0.3505859375,45.73,177.5
1563,0.3505859375,45.73,177.5
1564,0.3505859375,45.73,177.5
1565,0.3505859375,45.73,177.5
1566,0.3505859375,45.73,177.5
1567,0.3505859375,45.73,177.5
1568,0.3505859375,45.73,177.5
1569,0.3505859375,45.73,177.5
1570,0.3505859375,45.73,177.8
1571,0.3505859375,45.73,177.6
1572,0.3505859375,45.73,177.5
1573,0.3505859375,45.73,177.6
1574,0.3505859375,45.73,177.5
1575,0.3505859375,45.73,177.5
1576,0.3505859375,45.73,177.5
1577,0.3505859375,45.73,177.5
1578,0.3505859375,45.73,177.5
1579,0.3505859375,45.73,177.5
1580,0.3505859375,45.73,177.5
1581,0.3505859375,45.73,177.5
1582,0.3505859375,45.73,177.7
1583,0.3505859375,45.73,177.5
1584,0.3505859375,45.73,177.5
1585,0.3505859375,45.73,179.5
1586,0.3505859375,45.73,179.5
1587,0.3505859375,45.73,179.5
1588,0.3505859375,45.73,179.5
1589,0.3505859375,45.73,179.5
1590,0.3505859375,45.73,179.7
1591,0.3505859375,45.73,179.5
1592,0.3505859375,45.73,179.5
1593,0.3505859375,45.73,179.5
1594,0.3505859375,45.73,179.5
1595,0.3505859375,45.73,179.5
1596,0.3505859375,45.73,179.5
1597,0.3505859375,45.73,179.5
1598,0.3505859375,45.73,179.5
1599,0.3505859375,45.73,179.5
1600,0.3505859375,45.73,179.5
1601,0.3505859375,45.73,179.5
1602,0.3505859375,45.73,179.5
1603,0.3505859375,45.73,179.5
1604,0.3505859375,45.73,179.5
1605,0.3505859375,45.73,179.5
1606,0.3505859375,45.73,179.5
1607,0.3505859375,45.73,179.7
1608,0.3505859375,45.73,179.5
1609,0.3505859375,45.73,179.5
1610,0.3505859375,45.73,179.5
1611,0.3505859375,45.73,179.5
1612,0.3505859375,45.73,179.5
1613,0.3505859375,45.73,179.5
1614,0.3505859375,45.73,179.5
1615,0.3505859375,45.73,179.5
1616,0.3505859375,45.73,179.5
1617,0.3505859375,45.73,179.5
1618,0.3505859375,45.73,179.5
1619,0.3505859375,45.73,179.5
1620,0.3505859375,45.73,179.5
1621,0.3505859375,45.73,179.5
1622,0.3505859375,45.73,179.5
1623,0.3505859375,45.73,179.5
1624,0.3505859375,45.73,179.5
1625,0.3505859375,45.73,179.8
1626,0.3505859375,45.73,179.5
1627,0.3505859375,45.73,179.5
1628,0.3505859375,45.73,179.5
1629,0.3505859375,45.73,179.5
1630,0.3505859375,45.73,179.5
1631,0.3505859375,45.73,179.5
1632,0.3505859375,45.73,179.5
1633,0.3505859375,45.73,179.5
1634,0.3505859375,45.73,179.5
1635,0.3505859375,45.73,179.8
1636,0.3505859375,45.73,179.5
1637,0.3505859375,45.73,179.5
1638,0.3505859375,45.73,179.5
1639,0.3505859375,45.73,179.5
1640,0.3505859375,45.73,179.7
1641,0.3505859375,45.73,179.5
1642,0.3505859375,45.73,179.5
1643,0.3505859375,45.73,179.5
1644,0.3505859375,45.73,179.5
1645,0.3505859375,45.73,179.5
1646,0.3505859375,45.73,179.7
1647,0.3505859375,45.73,179.5
1648,0.3505859375,45.73,179.5
1649,0.3505859375,45.73,179.5
1650,0.3505859375,45.73,179.7
1651,0.3505859375,45.73,179.7
1652,0.3505859375,45.73,179.5
1653,0.3505859375,45.73,179.5
1654,0.3505859375,45.73,179.5
1655,0.3505859375,45.73,179.5
1656,0.3505859375,45.73,179.7
1657,0.3505859375,45.73,179.5
1658,0.3505859375,45.73,179.5
1659,0.3505859375,45.73,179.5
1660,0.3505859375,45.73,179.5
1661,0.3505859375,45.73,179.5
1662,0.3505859375,45.73,179.5
1663,0.3505859375,45.73,179.5
1664,0.3505859375,45.73,179.5
1665,0.3505859375,45.73,179.5
1666,0.3505859375,45.73,179.5
1667,0.3505859375,45.73,179.5
1668,0.3505859375,45.73,179.5
1669,0.3505859375,45.73,179.5
1670,0.3505859375,45.73,179.5
1671,0.3505859375,45.73,179.5
1672,0.3505859375,45.73,179.5
1673,0.3505859375,45.73,179.5
1674,0.3505859375,45.73,179.7
1675,0.3505859375,45.73,179.5
1676,0.3505859375,45.73,179.5
1677,0.3505859375,45.73,179.5
1678,0.3505859375,45.73,179.5
1679,0.3505859375,45.73,179.5
1680,0.3505859375,45.73,179.5
1681,0.3505859375,45.73,179.5
1682,0.3505859375,45.73,179.7
1683,0.3505859375,45.73,179.7
1684,0.3505859375,45.73,179.5
1685,0.3505859375,45.73,179.7
1686,0.3505859375,45.73,179.5
1687,0.3505859375,45.73,179.7
1688,0.3505859375,45.73,179.5
1689,0.3505859375,45.73,179.5
1690,0.3505859375,45.73,179.5
1691,0.3505859375,45.73,179.5
1692,0.3505859375,45.73,179.5
1693,0.3505859375,45.73,179.7
1694,0.3505859375,45.73,179.5
1695,0.3505859375,45.73,179.5
1696,0.3505859375,45.73,179.5
1697,0.3505859375,45.73,179.5
1698,0.3505859375,45.73,179.5
1699,0.3505859375,45.73,179.5
1700,0.3505859375,45.73,179.5
1701,0.3505859375,45.73,179.5
1702,0.3505859375,45.73,179.5
1703,0.3505859375,45.73,179.7
1704,0.3505859375,45.73,179.7
1705,0.3505859375,45.73,179.5
1706,0.3505859375,45.73,179.5
1707,0.3505859375,45.73,179.5
1708,0.3505859375,45.73,179.5
1709,0.3505859375,45.73,179.5
1710,0.3505859375,45.73,179.5
1711,0.3505859375,45.73,179.5
1712,0.3505859375,45.73,179.5
1713,0.3505859375,45.73,179.5
1714,0.3505859375,45.73,179.5
1715,0.3505859375,45.73,179.5
1716,0.3505859375,45.73,179.5
1717,0.3505859375,45.73,179.5
1718,0.3505859375,45.73,179.5
1719,0.3505859375,45.73,179.5
1720,0.3505859375,45.73,179.5
1721,0.3505859375,45.73,179.7
1722,0.3505859375,45.73,179.5
1723,0.3505859375,45.73,179.5
1724,0.3505859375,45.73,179.5
1725,0.3505859375,45.73,179.5
1726,0.3505859375,45.73,179.7
1727,0.3505859375,45.73,179.5
1728,0.3505859375,45.73,179.5
1729,0.3505859375,45.73,179.5
1730,0.3505859375,45.73,179.5
1731,0.3505859375,45.73,179.5
1732,0.3505859375,45.73,179.5
1733,0.3505859375,45.73,179.5
1734,0.3505859375,45.73,179.5
1735,0.3505859375,45.73,179.5
1736,0.3505859375,45.73,179.5
1737,0.3505859375,45.73,179.5
1738,0.3505859375,45.73,179.5
1739,0.3505859375,45.73,179.5
1740,0.3505859375,45.73,179.5
1741,0.3505859375,45.73,179.5
1742,0.3505859375,45.73,179.5
1743,0.3505859375,45.73,179.5
1744,0.3505859375,45.73,179.5
1745,0.3505859375,45.73,179.5
1746,0.3505859375,45.73,179.5
1747,0.3505859375,45.73,179.5
1748,0.3505859375,45.73,179.5
1749,0.3505859375,45.73,179.5
1750,0.3505859375,45.73,179.5
1751,0.3505859375,45.73,179.5
1752,0.3505859375,45.73,179.5
1753,0.3505859375,45.73,179.5
1754,0.3505859375,45.73,179.5
1755,0.3505859375,45.73,179.5
1756,0.3505859375,45.73,179.5
1757,0.3505859375,45.73,179.5
1758,0.3505859375,45.73,179.6
1759,0.3505859375,45.73,179.5
1760,0.3505859375,45.73,179.5
1761,0.3505859375,45.73,179.5
1762,0.3505859375,45.73,179.7
1763,0.3505859375,45.73,179.5
1764,0.3505859375,45.73,179.5
1765,0.3505859375,45.73,179.5
1766,0.3505859375,45.73,179.5
1767,0.3505859375,45.73,179.5
1768,0.3505859375,45.73,179.5
1769,0.3505859375,45.73,179.5
1770,0.3505859375,45.73,179.5
1771,0.3505859375,45.73,179.5
1772,0.3505859375,45.73,179.5
1773,0.3505859375,45.73,179.5
1774,0.3505859375,45.73,179.5
1775,0.3505859375,45.73,179.5
