time(s),preprocessor,alamAPI_API,alamAPI_DB
2855,0.13,0.32,0.31
2856,0.03,0.22,0.26
2857,0.06,0.18,0.5
2858,0.03,0.23,0.34
2859,0.04,0.2,0.31
2860,0.04,0.22,0.46
2861,0.04,0.25,0.99
2862,0.03,0.2,0.42
2863,0.06,0.19,0.32
2864,0.04,0.23,0.2
2865,0.04,0.25,0.28
2866,0.04,0.2,0.25
2867,0.04,0.24,0.22
2868,0.04,0.37,0.43
2869,0.03,0.23,0.45
2870,0.02,0.17,0.22
2871,0.07,0.25,0.31
2872,0.04,0.26,0.28
2873,0.03,0.2,0.2
2874,0.02,0.31,0.31
2875,0.05,0.26,0.26
2876,0.05,0.31,0.43
2877,0.02,0.25,1.71
2878,0.03,0.2,0.45
2879,0.04,0.23,0.31
2880,0.04,0.21,0.74
2881,0.03,0.21,0.24
2882,0.09,0.25,0.25
2883,0.04,0.25,0.42
2884,0.03,0.26,0.43
2885,0.03,0.2,0.88
2886,0.03,0.19,0.26
2887,0.02,0.25,0.25
2888,0.03,0.19,0.76
2889,0.06,0.17,0.47
2890,0.02,0.26,0.51
2891,0.03,0.22,0.46
2892,0.02,0.16,0.32
2893,0.04,0.29,0.31
2894,0.03,0.2,0.44
2895,0.04,0.34,0.4
2896,0.04,0.23,1.03
2897,0.04,0.22,0.25
2898,0.18,0.28,0.58
2899,0.05,0.26,0.27
2900,0.03,0.19,0.25
2901,0.11,0.23,0.48
2902,0.03,0.17,0.22
2903,0.03,0.3,0.23
2904,0.04,0.23,0.22
2905,0.03,0.21,0.49
2906,0.03,0.2,0.23
2907,0.03,0.23,1.07
2908,0.05,0.25,0.24
2909,0.08,0.22,0.35
2910,0.04,0.15,0.42
2911,0.04,0.21,0.27
2912,0.04,0.21,0.41
2913,0.04,0.18,0.28
2914,0.03,0.38,0.62
2915,0.04,0.23,0.88
2916,0.04,0.19,0.46
2917,0.1,0.19,0.46
2918,0.03,0.24,0.28
2919,0.04,0.21,0.34
2920,0.03,0.17,0.51
2921,0.04,0.21,0.27
2922,0.05,0.36,0.48
2923,0.04,0.26,1.21
2924,0.02,0.2,0.25
2925,0.05,0.26,0.3
2926,0.03,0.24,0.78
2927,0.06,0.21,0.28
2928,0.08,0.22,0.27
2929,0.03,0.18,0.29
2930,0.05,0.12,0.33
2931,0.04,0.22,0.49
2932,0.04,0.2,0.23
2933,0.05,0.31,0.45
2934,0.04,0.21,0.73
2935,0.04,0.15,0.22
2936,0.16,0.28,0.33
2937,0.07,0.19,0.23
2938,0.06,0.21,0.19
2939,0.11,0.24,0.42
2940,0.04,0.24,0.25
2941,0.05,0.32,0.32
2942,0.04,0.18,0.26
2943,0.04,0.19,0.44
2944,0.04,0.32,0.26
2945,0.04,0.23,0.52
2946,0.05,0.18,0.23
2947,0.03,0.17,0.32
2948,0.04,0.23,0.31
2949,0.06,0.34,0.45
2950,0.05,0.25,0.51
2951,0.07,0.35,0.51
2952,0.06,0.28,0.28
2953,0.05,0.23,0.44
2954,0.04,0.23,0.29
2955,0.07,0.17,0.4
2956,0.04,0.21,0.22
2957,0.07,0.23,0.29
2958,0.09,0.19,1.66
2959,0.03,0.23,0.22
2960,0.03,0.26,0.29
2961,0.03,0.15,0.67
2962,0.05,0.18,0.41
2963,0.1,0.26,0.5
2964,0.05,0.24,0.35
2965,0.05,0.26,0.25
2966,0.03,0.19,0.32
2967,0.04,0.25,0.29
2968,0.04,0.26,0.26
2969,0.03,0.25,1.86
2970,0.04,0.23,0.23
2971,0.03,0.19,0.31
2972,0.04,0.22,0.44
2973,0.04,0.26,0.24
2974,0.02,0.18,0.25
2975,0.06,0.3,0.48
2976,0.06,0.44,0.33
2977,0.06,0.26,0.29
2978,0.06,0.26,0.29
2979,0.04,0.22,0.51
2980,0.06,0.25,0.33
2981,0.03,0.25,0.44
2982,0.05,0.19,0.28
2983,0.05,0.26,0.32
2984,0.03,0.28,0.41
2985,0.11,0.21,1.76
2986,0.04,0.23,0.47
2987,0.04,0.31,0.49
2988,0.03,0.21,1.73
2989,0.04,0.19,0.38
2990,0.23,0.26,0.3
2991,0.05,0.27,0.48
2992,0.05,0.25,0.21
2993,0.11,0.16,0.23
2994,0.06,0.26,0.33
2995,0.05,0.42,0.33
2996,0.02,0.23,0.76
2997,0.04,0.24,0.31
2998,0.06,0.25,0.39
2999,0.04,0.3,0.29
3000,0.03,0.25,0.21
3001,0.2,0.21,0.24
3002,0.05,0.21,0.29
3003,0.04,0.24,0.41
3004,0.04,0.24,0.53
3005,0.05,0.25,0.48
3006,0.04,0.31,0.38
3007,0.03,0.23,0.48
3008,0.03,0.21,0.43
3009,0.11,0.28,0.31
3010,0.04,0.19,0.29
3011,0.03,0.2,0.22
3012,0.03,0.18,0.47
3013,0.04,0.27,0.46
3014,0.03,0.39,0.49
3015,0.03,0.21,1.34
3016,0.03,0.17,0.27
3017,0.07,0.25,0.49
3018,0.03,0.2,0.41
3019,0.02,0.23,0.29
3020,0.03,0.2,0.27
3021,0.03,0.22,0.47
3022,0.04,0.31,0.28
3023,0.03,0.23,0.59
3024,0.02,0.15,0.25
3025,0.03,0.21,0.28
3026,0.05,0.19,0.25
3027,0.04,0.24,0.36
3028,0.11,0.28,0.26
3029,0.06,0.24,0.37
3030,0.05,0.27,0.37
3031,0.03,0.21,0.56
3032,0.05,0.3,0.45
3033,0.03,0.25,0.48
3034,0.06,0.29,0.5
3035,0.04,0.23,0.34
3036,0.09,0.2,0.59
3037,0.03,0.18,0.37
3038,0.04,0.22,0.43
3039,0.03,0.17,0.32
3040,0.03,0.24,0.39
3041,0.04,0.35,0.38
3042,0.04,0.21,0.3
3043,0.04,0.21,0.46
3044,0.04,0.32,0.37
3045,0.03,0.24,0.47
3046,0.04,0.26,0.47
3047,0.08,0.2,0.34
3048,0.04,0.26,0.48
3049,0.06,0.38,0.4
3050,0.02,0.21,0.61
3051,0.03,0.19,0.45
3052,0.05,0.19,0.23
3053,0.03,0.23,0.3
3054,0.04,0.25,0.44
3055,0.04,0.15,0.28
3056,0.05,0.25,0.34
3057,0.04,0.25,0.22
3058,0.03,0.22,0.4
3059,0.04,0.27,0.28
3060,0.04,0.4,0.38
3061,0.03,0.2,0.3
3062,0.03,0.19,0.34
3063,0.03,0.27,0.31
3064,0.03,0.2,0.28
3065,0.03,0.14,0.41
3066,0.05,0.17,0.55
3067,0.05,0.31,0.46
3068,0.03,0.36,0.21
3069,0.03,0.23,0.68
3070,0.04,0.3,0.23
3071,0.06,0.34,0.28
3072,0.04,0.17,0.18
3073,0.03,0.15,0.43
3074,0.04,0.21,0.5
3075,0.04,0.23,0.34
3076,0.03,0.27,0.41
3077,0.04,0.18,0.53
3078,0.04,0.21,0.29
3079,0.04,0.2,0.23
3080,0.05,0.31,0.42
3081,0.03,0.25,0.43
3082,0.11,0.27,0.26
3083,0.03,0.16,0.21
3084,0.04,0.24,0.27
3085,0.03,0.21,0.36
3086,0.03,0.25,0.34
3087,0.03,0.26,0.27
3088,0.04,0.23,1.07
3089,0.06,0.22,0.43
3090,0.06,0.25,0.28
3091,0.05,0.25,0.46
3092,0.04,0.21,0.44
3093,0.03,0.22,0.24
3094,0.04,0.21,0.34
3095,0.07,0.43,0.29
3096,0.03,0.19,0.8
3097,0.04,0.19,0.28
3098,0.05,0.3,0.27
3099,0.04,0.24,0.28
3100,0.03,0.18,0.26
3101,0.03,0.2,0.33
3102,0.04,0.28,0.37
3103,0.05,0.4,0.44
3104,0.03,0.18,0.79
3105,0.03,0.22,0.42
3106,0.04,0.35,0.44
3107,0.03,0.23,0.43
3108,0.03,0.21,0.28
3109,0.04,0.21,0.56
3110,0.04,0.29,0.46
3111,0.04,0.25,0.39
3112,0.03,0.19,0.64
3113,0.04,0.23,0.38
3114,0.04,0.37,0.26
3115,0.03,0.22,1.41
3116,0.05,0.21,0.45
3117,0.14,0.3,0.55
3118,0.05,0.29,0.42
3119,0.02,0.15,0.41
3120,0.03,0.16,0.5
3121,0.04,0.18,0.29
3122,0.04,0.35,0.26
3123,0.03,0.22,1.07
3124,0.04,0.17,0.24
3125,0.05,0.26,0.26
3126,0.04,0.21,0.41
3127,0.03,0.22,0.38
3128,0.1,0.23,0.34
3129,0.05,0.24,0.26
3130,0.03,0.29,0.48
3131,0.08,0.28,1.64
3132,0.04,0.21,0.47
3133,0.04,0.36,0.23
3134,0.03,0.18,0.67
3135,0.05,0.19,0.24
3136,0.1,0.27,0.53
3137,0.03,0.22,0.26
3138,0.04,0.22,0.48
3139,0.03,0.19,0.41
3140,0.03,0.21,0.25
3141,0.03,0.35,0.39
3142,0.04,0.25,0.35
3143,0.04,0.23,0.31
3144,0.04,0.22,0.45
3145,0.04,0.22,0.43
3146,0.04,0.21,0.41
3147,0.05,0.22,0.38
3148,0.04,0.23,0.47
3149,0.04,0.3,0.26
3150,0.04,0.23,0.28
3151,0.03,0.15,0.49
3152,0.07,0.36,0.51
3153,0.05,0.29,0.71
3154,0.03,0.21,0.32
3155,0.2,0.18,0.33
3156,0.06,0.26,0.27
3157,0.05,0.27,0.62
3158,0.04,0.19,0.26
3159,0.04,0.21,0.29
3160,0.03,0.3,0.5
3161,0.03,0.19,1.02
3162,0.03,0.2,0.45
3163,0.12,0.24,0.28
3164,0.04,0.19,0.31
3165,0.05,0.25,0.4
3166,0.11,0.2,0.58
3167,0.05,0.29,0.58
3168,0.07,0.43,0.29
3169,0.03,0.25,0.31
3170,0.06,0.16,0.26
3171,0.03,0.36,0.25
3172,0.05,0.23,0.18
3173,0.04,0.22,0.28
3174,0.1,0.23,0.34
3175,0.04,0.25,0.49
3176,0.05,0.26,0.24
3177,0.03,0.18,1.27
3178,0.05,0.21,0.35
3179,0.04,0.25,0.27
3180,0.03,0.2,0.22
3181,0.04,0.24,0.26
3182,0.1,0.22,0.32
3183,0.03,0.17,0.21
3184,0.03,0.17,0.29
3185,0.17,0.28,1.62
3186,0.04,0.22,0.37
3187,0.04,0.25,0.4
3188,0.03,0.21,0.85
3189,0.04,0.2,0.47
3190,0.05,0.3,0.31
3191,0.04,0.24,0.26
3192,0.05,0.25,0.46
3193,0.04,0.2,0.44
3194,0.03,0.23,0.47
3195,0.05,0.27,0.42
3196,0.03,0.24,0.43
3197,0.03,0.16,0.4
3198,0.04,0.21,0.51
3199,0.05,0.3,0.23
3200,0.03,0.24,0.69
3201,0.08,0.18,0.32
3202,0.05,0.25,0.27
3203,0.04,0.23,0.27
3204,0.04,0.23,0.33
3205,0.04,0.17,0.49
3206,0.11,0.35,0.28
3207,0.04,0.23,0.52
3208,0.05,0.23,0.31
3209,0.15,0.22,0.53
3210,0.05,0.2,0.49
3211,0.03,0.2,0.27
3212,0.05,0.24,0.21
3213,0.05,0.2,0.47
3214,0.06,0.46,0.45
3215,0.08,0.28,0.69
3216,0.03,0.21,0.46
3217,0.15,0.28,0.51
3218,0.05,0.19,0.2
3219,0.05,0.23,0.42
3220,0.05,0.23,0.48
3221,0.04,0.29,0.21
3222,0.04,0.36,0.22
3223,0.04,0.23,0.49
3224,0.03,0.25,0.47
3225,0.04,0.21,0.34
3226,0.04,0.24,0.26
3227,0.03,0.19,0.21
3228,0.04,0.27,0.37
3229,0.06,0.4,0.43
3230,0.04,0.18,0.39
3231,0.04,0.24,1.1
3232,0.06,0.22,0.5
3233,0.06,0.25,0.51
3234,0.07,0.27,0.39
3235,0.04,0.26,0.42
3236,0.08,0.18,0.49
3237,0.07,0.28,0.25
3238,0.07,0.26,0.31
3239,0.05,0.3,0.46
3240,0.04,0.29,0.5
3241,0.05,0.27,0.26
3242,0.05,0.25,1.26
3243,0.04,0.24,0.51
3244,0.06,0.32,0.43
3245,0.05,0.2,0.26
3246,0.04,0.24,0.45
3247,0.03,0.19,0.66
3248,0.04,0.21,0.43
3249,0.03,0.21,0.26
3250,0.05,0.3,1.34
3251,0.02,0.21,0.27
3252,0.04,0.23,0.29
3253,0.05,0.18,0.22
3254,0.06,0.27,0.21
3255,0.11,0.17,0.39
3256,0.04,0.2,0.29
3257,0.03,0.23,0.23
3258,0.05,0.25,0.39
3259,0.04,0.16,0.2
3260,0.03,0.29,0.3
3261,0.04,0.22,0.39
3262,0.03,0.27,0.48
3263,0.09,0.22,0.45
3264,0.07,0.3,0.52
3265,0.06,0.31,0.39
3266,0.09,0.26,0.75
3267,0.04,0.23,0.36
3268,0.05,0.29,0.33
3269,0.04,0.22,0.29
3270,0.06,0.25,0.22
3271,0.05,0.35,0.45
3272,0.05,0.3,0.47
3273,0.04,0.19,0.31
3274,0.16,0.23,1.33
3275,0.04,0.31,0.28
3276,0.04,0.26,0.51
3277,0.04,0.21,1.52
3278,0.06,0.23,0.48
3279,0.04,0.23,0.33
3280,0.05,0.25,0.35
3281,0.03,0.23,0.33
3282,0.04,0.17,0.48
3283,0.06,0.23,0.53
3284,0.05,0.27,0.23
3285,0.02,0.18,1.48
3286,0.04,0.22,0.49
3287,0.04,0.36,0.51
3288,0.05,0.29,0.31
3289,0.03,0.15,0.39
3290,0.2,0.22,0.27
3291,0.05,0.25,0.29
3292,0.03,0.23,0.2
3293,0.09,0.29,1.67
3294,0.04,0.23,0.32
3295,0.03,0.3,0.21
3296,0.04,0.2,0.71
3297,0.06,0.3,0.45
3298,0.03,0.29,0.48
3299,0.03,0.27,0.33
3300,0.05,0.33,0.44
3301,0.03,0.2,0.36
3302,0.04,0.22,0.43
3303,0.03,0.26,0.56
3304,0.05,0.24,1.77
3305,0.04,0.21,0.34
3306,0.04,0.27,0.25
3307,0.05,0.24,0.28
3308,0.05,0.28,0.41
3309,0.13,0.26,0.23
3310,0.03,0.19,0.34
3311,0.04,0.27,0.51
3312,0.02,0.21,0.43
3313,0.04,0.2,0.22
3314,0.04,0.25,0.47
3315,0.05,0.21,0.35
3316,0.04,0.23,0.18
3317,0.06,0.19,0.45
3318,0.04,0.26,0.23
3319,0.05,0.25,0.31
3320,0.07,0.27,1.26
3321,0.04,0.2,0.48
3322,0.04,0.31,0.23
3323,0.05,0.24,0.26
3324,0.04,0.28,0.34
3325,0.12,0.21,0.5
3326,0.04,0.23,0.45
3327,0.05,0.26,0.44
3328,0.05,0.24,0.46
3329,0.05,0.3,0.35
3330,0.04,0.28,0.27
3331,0.05,0.29,1.38
3332,0.03,0.2,0.3
3333,0.04,0.29,0.55
3334,0.05,0.32,0.46
3335,0.04,0.23,0.41
3336,0.08,0.2,0.31
3337,0.05,0.31,0.28
3338,0.05,0.31,0.25
3339,0.04,0.25,0.51
3340,0.04,0.22,0.4
3341,0.06,0.42,0.52
3342,0.03,0.31,0.48
3343,0.02,0.22,0.34
3344,0.03,0.26,0.45
3345,0.04,0.22,0.28
3346,0.04,0.18,0.23
3347,0.04,0.21,1.35
3348,0.04,0.29,0.49
3349,0.04,0.41,0.56
3350,0.04,0.22,0.44
3351,0.03,0.24,0.88
3352,0.06,0.24,0.36
3353,0.05,0.31,0.32
3354,0.06,0.31,0.48
3355,0.04,0.28,0.26
3356,0.03,0.21,0.47
3357,0.05,0.39,0.34
3358,0.04,0.29,0.42
3359,0.03,0.28,0.37
3360,0.07,0.21,0.44
3361,0.05,0.24,0.24
3362,0.05,0.3,0.34
3363,0.05,0.31,0.41
3364,0.02,0.15,0.29
3365,0.06,0.31,0.44
3366,0.06,0.25,1.28
3367,0.05,0.31,0.42
3368,0.05,0.23,0.27
3369,0.06,0.33,0.38
3370,0.05,0.3,0.45
3371,0.07,0.23,0.49
3372,0.04,0.28,0.23
3373,0.05,0.27,0.39
3374,0.03,0.19,0.43
3375,0.03,0.23,0.46
3376,0.04,0.29,0.32
3377,0.04,0.31,0.47
3378,0.05,0.24,0.47
3379,0.06,0.24,0.29
3380,0.06,0.27,0.51
3381,0.05,0.33,0.52
3382,0.06,0.22,0.3
3383,0.03,0.23,0.31
3384,0.04,0.33,0.49
3385,0.05,0.28,0.39
3386,0.04,0.23,0.24
3387,0.07,0.22,0.32
3388,0.06,0.31,0.54
3389,0.05,0.31,0.45
3390,0.06,0.23,0.77
3391,0.02,0.3,0.27
3392,0.06,0.33,0.54
3393,0.04,0.3,0.24
3394,0.03,0.18,0.19
3395,0.06,0.18,0.54
3396,0.05,0.26,0.28
3397,0.04,0.26,0.35
3398,0.04,0.29,0.43
3399,0.03,0.22,0.41
3400,0.07,0.43,0.47
3401,0.04,0.26,0.42
3402,0.05,0.28,0.41
3403,0.05,0.19,0.31
3404,0.06,0.24,0.52
3405,0.03,0.25,0.5
3406,0.05,0.3,0.24
3407,0.04,0.28,0.55
3408,0.07,0.42,0.27
3409,0.04,0.17,0.42
3410,0.03,0.26,0.47
3411,0.05,0.34,0.39
3412,0.05,0.24,0.4
3413,0.05,0.27,0.5
3414,0.07,0.18,0.28
3415,0.05,0.27,0.34
3416,0.06,0.24,0.49
3417,0.05,0.29,1.37
3418,0.03,0.22,0.49
3419,0.06,0.35,0.27
3420,0.03,0.18,0.3
3421,0.04,0.24,0.25
3422,0.06,0.23,0.31
3423,0.06,0.19,0.34
3424,0.03,0.25,0.37
3425,0.07,0.23,0.3
3426,0.03,0.21,0.31
3427,0.05,0.39,0.5
3428,0.07,0.33,0.39
3429,0.05,0.29,0.32
3430,0.07,0.2,0.3
3431,0.05,0.33,0.39
3432,0.05,0.28,0.48
3433,0.05,0.19,0.69
3434,0.03,0.23,0.49
3435,0.04,0.32,0.26
3436,0.05,0.3,0.46
3437,0.05,0.23,0.21
3438,0.04,0.28,0.49
3439,0.06,0.34,0.53
3440,0.05,0.23,0.23
3441,0.08,0.22,0.49
3442,0.08,0.33,0.37
3443,0.04,0.29,0.36
3444,0.05,0.25,1.59
3445,0.02,0.21,0.29
3446,0.05,0.35,0.52
3447,0.06,0.28,0.29
3448,0.05,0.22,0.19
3449,0.06,0.28,1.28
3450,0.05,0.31,0.35
3451,0.06,0.26,0.22
3452,0.03,0.26,0.43
3453,0.03,0.29,0.31
3454,0.05,0.31,0.46
3455,0.03,0.23,0.43
3456,0.03,0.19,0.23
3457,0.06,0.24,0.42
3458,0.04,0.25,0.45
3459,0.06,0.21,0.21
3460,0.03,0.16,0.54
3461,0.05,0.25,0.47
3462,0.05,0.32,0.25
3463,0.03,0.17,0.68
3464,0.05,0.15,0.5
3465,0.03,0.24,0.45
3466,0.04,0.18,0.46
3467,0.04,0.19,0.5
3468,0.07,0.25,1.01
3469,0.06,0.28,0.49
3470,0.03,0.19,0.27
3471,0.08,0.2,0.28
3472,0.04,0.19,0.45
3473,0.05,0.27,0.41
3474,0.05,0.22,0.46
3475,0.05,0.22,0.47
3476,0.06,0.2,0.29
3477,0.06,0.28,0.35
3478,0.04,0.23,0.34
3479,0.05,0.22,0.43
3480,0.03,0.17,0.27
3481,0.03,0.24,0.24
3482,0.03,0.22,0.41
3483,0.05,0.3,0.23
3484,0.08,0.2,0.48
3485,0.05,0.3,0.53
3486,0.05,0.2,0.26
3487,0.03,0.23,0.27
3488,0.04,0.18,0.28
3489,0.04,0.4,0.48
3490,0.04,0.27,0.47
3491,0.03,0.22,0.34
3492,0.05,0.2,0.25
3493,0.05,0.25,0.6
3494,0.05,0.2,0.28
3495,0.07,0.22,0.48
3496,0.05,0.27,0.36
3497,0.04,0.32,0.44
3498,0.04,0.21,0.58
3499,0.04,0.17,0.41
3500,0.02,0.27,0.33
3501,0.05,0.27,0.23
3502,0.03,0.2,0.24
3503,0.07,0.21,0.32
3504,0.05,0.32,0.46
3505,0.05,0.26,0.45
3506,0.06,0.18,0.58
3507,0.03,0.2,0.46
3508,0.05,0.34,0.41
3509,0.03,0.24,0.51
3510,0.03,0.2,0.26
3511,0.03,0.21,0.33
3512,0.04,0.19,0.45
3513,0.03,0.21,0.27
3514,0.08,0.24,0.22
3515,0.04,0.24,0.5
3516,0.04,0.27,0.3
3517,0.05,0.19,0.29
3518,0.03,0.22,0.26
3519,0.05,0.35,0.27
3520,0.04,0.19,0.27
3521,0.03,0.22,0.27
3522,0.07,0.2,0.48
3523,0.03,0.2,0.27
3524,0.03,0.23,0.24
3525,0.1,0.2,0.42
3526,0.04,0.16,0.24
3527,0.04,0.28,0.28
3528,0.03,0.26,0.23
3529,0.03,0.22,0.33
3530,0.13,0.19,0.27
3531,0.03,0.18,0.46
3532,0.04,0.23,0.22
3533,0.08,0.16,0.49
3534,0.03,0.21,0.46
3535,0.03,0.28,0.27
3536,0.05,0.25,0.43
3537,0.03,0.22,0.24
3538,0.03,0.18,0.55
3539,0.03,0.2,0.46
3540,0.03,0.23,0.43
3541,0.13,0.19,1.76
3542,0.03,0.17,0.26
3543,0.04,0.29,0.37
3544,0.03,0.21,1.63
3545,0.02,0.16,0.4
3546,0.04,0.23,0.32
3547,0.03,0.26,0.29
3548,0.03,0.24,0.49
3549,0.07,0.15,0.21
3550,0.03,0.2,0.37
3551,0.04,0.24,0.3
3552,0.13,0.23,0.34
3553,0.03,0.17,0.22
3554,0.03,0.37,0.46
3555,0.03,0.28,0.26
3556,0.03,0.19,0.29
3557,0.1,0.19,0.27
3558,0.03,0.18,0.51
3559,0.03,0.21,0.24
3560,0.04,0.22,0.27
3561,0.03,0.28,0.23
3562,0.06,0.44,0.38
3563,0.05,0.18,0.22
3564,0.03,0.22,0.32
3565,0.03,0.17,0.4
3566,0.04,0.18,0.29
3567,0.03,0.22,0.27
3568,0.08,0.24,0.38
3569,0.03,0.19,0.25
3570,0.05,0.21,0.22
3571,0.03,0.18,0.55
3572,0.02,0.2,0.51
3573,0.04,0.34,0.37
3574,0.07,0.21,0.44
3575,0.03,0.2,0.33
3576,0.03,0.24,1.24
3577,0.04,0.24,0.32
3578,0.03,0.2,0.29
3579,0.03,0.18,0.88
3580,0.05,0.23,0.33
3581,0.03,0.35,0.3
3582,0.03,0.21,0.46
3583,0.04,0.2,0.44
3584,0.03,0.37,0.45
3585,0.05,0.26,0.44
3586,0.04,0.19,0.3
3587,0.04,0.17,0.23
3588,0.03,0.17,0.26
3589,0.04,0.4,0.34
3590,0.04,0.26,0.52
3591,0.03,0.2,0.21
3592,0.03,0.19,0.24
3593,0.05,0.21,0.37
3594,0.04,0.27,0.46
3595,0.09,0.24,0.3
3596,0.03,0.25,0.28
3597,0.04,0.25,0.47
3598,0.03,0.26,1.61
3599,0.04,0.21,0.45
3600,0.04,0.37,0.48
3601,0.03,0.27,0.49
3602,0.04,0.22,0.32
3603,0.08,0.18,0.27
3604,0.03,0.19,0.29
3605,0.04,0.29,0.32
3606,0.03,0.25,0.74
3607,0.03,0.16,0.25
3608,0.04,0.33,0.52
3609,0.03,0.3,0.49
3610,0.03,0.18,0.55
3611,0.03,0.16,0.23
3612,0.04,0.26,0.36
3613,0.05,0.24,0.25
3614,0.04,0.2,0.49
3615,0.04,0.25,0.29
3616,0.03,0.29,0.45
3617,0.04,0.27,0.46
3618,0.04,0.2,0.28
3619,0.06,0.22,0.47
3620,0.04,0.22,0.44
3621,0.04,0.22,0.25
3622,0.19,0.22,0.48
3623,0.04,0.21,0.25
3624,0.04,0.24,0.43
3625,0.02,0.17,0.94
3626,0.04,0.26,0.44
3627,0.03,0.32,0.39
3628,0.03,0.22,0.26
3629,0.04,0.25,0.42
3630,0.08,0.16,0.46
3631,0.04,0.22,0.27
3632,0.05,0.22,0.45
3633,0.03,0.17,0.83
3634,0.06,0.2,0.28
3635,0.04,0.42,0.23
3636,0.03,0.26,0.28
3637,0.03,0.26,0.3
3638,0.05,0.23,0.32
3639,0.03,0.25,0.32
3640,0.04,0.29,0.29
3641,0.07,0.22,0.28
3642,0.03,0.24,0.25
3643,0.05,0.24,0.29
3644,0.03,0.23,0.69
3645,0.04,0.26,0.38
3646,0.05,0.2,0.28
3647,0.03,0.19,0.25
3648,0.03,0.19,0.44
3649,0.03,0.27,1.21
3650,0.03,0.22,0.21
3651,0.05,0.28,0.52
3652,0.14,0.18,0.3
3653,0.03,0.16,0.24
3654,0.05,0.3,0.36
3655,0.06,0.28,0.47
3656,0.04,0.23,0.24
3657,0.11,0.21,0.27
3658,0.04,0.19,0.33
3659,0.04,0.32,0.27
3660,0.03,0.21,0.47
3661,0.04,0.17,0.28
3662,0.05,0.39,0.53
3663,0.04,0.2,0.36
3664,0.03,0.17,0.47
3665,0.09,0.22,0.27
3666,0.04,0.21,0.54
3667,0.04,0.21,0.34
3668,0.02,0.2,1.21
3669,0.03,0.22,0.45
3670,0.03,0.19,0.36
3671,0.03,0.21,0.52
3672,0.03,0.25,0.2
3673,0.03,0.25,0.47
3674,0.04,0.29,0.34
3675,0.05,0.29,0.2
3676,0.03,0.25,1.49
3677,0.04,0.2,0.5
3678,0.07,0.29,0.3
3679,0.03,0.2,1.43
3680,0.03,0.26,0.34
3681,0.04,0.34,0.45
3682,0.04,0.17,0.21
3683,0.04,0.18,0.29
3684,0.15,0.25,0.48
3685,0.03,0.28,0.25
3686,0.04,0.18,0.24
3687,0.1,0.19,0.27
3688,0.03,0.15,0.43
3689,0.03,0.3,0.32
3690,0.03,0.18,0.24
3691,0.04,0.23,0.41
3692,0.03,0.17,0.3
3693,0.06,0.28,0.22
3694,0.03,0.19,0.26
3695,0.03,0.22,1.05
3696,0.03,0.22,0.21
3697,0.04,0.24,0.31
3698,0.04,0.3,0.49
3699,0.04,0.2,0.4
3700,0.04,0.32,0.41
3701,0.04,0.23,0.4
3702,0.03,0.24,0.3
3703,0.03,0.26,0.91
3704,0.03,0.18,0.26
3705,0.04,0.24,0.46
3706,0.04,0.23,0.51
3707,0.03,0.25,0.36
3708,0.04,0.31,0.35
3709,0.04,0.25,0.5
3710,0.04,0.26,0.36
3711,0.03,0.21,0.75
3712,0.05,0.26,0.25
3713,0.04,0.26,0.25
3714,0.11,0.25,0.36
3715,0.04,0.27,0.24
3716,0.05,0.42,0.38
3717,0.05,0.28,0.25
3718,0.03,0.26,0.26
3719,0.08,0.19,1.7
3720,0.04,0.28,0.32
3721,0.06,0.24,0.31
3722,0.04,0.29,0.5
3723,0.03,0.17,0.49
3724,0.04,0.35,0.45
3725,0.06,0.28,0.42
3726,0.04,0.28,0.24
3727,0.05,0.22,0.54
3728,0.05,0.22,0.42
3729,0.05,0.31,0.42
3730,0.15,0.19,0.19
3731,0.05,0.18,0.5
3732,0.04,0.29,0.26
3733,0.05,0.23,0.33
3734,0.04,0.3,0.42
3735,0.05,0.34,0.49
3736,0.06,0.28,0.31
3737,0.03,0.24,0.29
3738,0.15,0.28,0.48
3739,0.03,0.18,0.48
3740,0.04,0.16,0.25
3741,0.04,0.24,0.6
3742,0.04,0.2,0.45
3743,0.05,0.36,0.44
3744,0.05,0.25,0.26
3745,0.04,0.21,0.25
3746,0.03,0.23,1.34
3747,0.04,0.3,0.38
3748,0.03,0.21,0.22
3749,0.03,0.2,1.39
3750,0.03,0.15,0.31
3751,0.04,0.19,0.3
3752,0.03,0.24,0.42
3753,0.05,0.25,0.29
3754,0.03,0.18,0.49
3755,0.03,0.2,0.3
3756,0.04,0.24,0.28
3757,0.16,0.24,0.23
3758,0.04,0.21,0.4
3759,0.03,0.21,0.21
3760,0.08,0.25,0.36
3761,0.07,0.29,0.39
3762,0.05,0.26,0.33
3763,0.04,0.31,0.29
3764,0.04,0.18,0.44
3765,0.04,0.28,1.01
3766,0.04,0.28,0.47
3767,0.05,0.24,0.49
3768,0.04,0.25,1.12
3769,0.05,0.28,0.49
3770,0.04,0.21,0.3
3771,0.04,0.18,0.47
3772,0.04,0.19,0.24
3773,0.03,0.18,0.46
3774,0.04,0.22,0.36
3775,0.04,0.22,0.26
3776,0.03,0.18,0.44
3777,0.04,0.22,0.48
3778,0.05,0.35,0.46
3779,0.04,0.23,0.51
3780,0.03,0.25,0.23
3781,0.04,0.24,0.49
3782,0.06,0.22,0.45
3783,0.05,0.22,0.43
3784,0.07,0.19,0.41
3785,0.04,0.22,0.4
